2%,10%,30%,50%,70%,90%,Label
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
286.2,317.7,355.8,383.8,412,452.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
291.2,322.7,358.8,387.2,416.4,459.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
284.4,316.2,354.4,380.1,410.2,449.4,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
271.3,304.5,339.4,365.6,394.9,438.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
276.9,309,344.4,370.5,397.5,436.7,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
281.9,311.7,347.7,373.7,399.6,438.5,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
262.3,293.9,333.9,362,390.3,432.9,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
269.2,298.6,335.8,362.7,389.3,427,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
249.6,281.2,318.4,349.2,376.8,414.6,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
253.1,284.3,320.2,347.2,372.8,410.1,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
261.8,288,317.2,342.6,368.5,408.7,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
247.1,272.5,300.7,324,350,391.2,J2
247.1,272.5,300.7,324,350,391.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
257.3,275.9,305.1,329.5,357.2,408.6,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
280.8,300.4,326.8,347.2,367.4,399.4,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
278.8,301.6,332.9,361,389.2,431.8,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
290.4,314.2,352.8,381.8,409.4,448.8,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
293.6,318.8,359.8,387.8,412,445.4,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
286.2,315.6,353,379.4,404,439.4,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
277.2,318.2,355.8,380.2,400.4,426.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
280,318.8,355.6,382.8,402.6,430.5,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
282.4,318.8,354.2,380.4,405.8,441.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
283.6,316.2,348.8,372.4,396.8,432,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
279.3,315.2,352.9,378.4,398.4,435.1,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
276.8,309.8,341.8,365,389.4,425,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
282.6,313.8,343,365.6,386.8,425.2,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
285,311.4,341.4,365,389.2,425.6,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
0,0,0,0,0,0,J2
